    Node          RMS_X          RMS_Y          RMS_Z           Xdef           Ydef           Zdef
  1709.0   0.0000081756   0.0004881579   0.0001361382   1.0374081756   0.0131591579  -0.0734438618
  1710.0   0.0000092589   0.0004185276   0.0001119401   1.0374092589   0.0085569276  -0.0591670599
  1711.0   0.0000099868   0.0003543167   0.0000934305   1.0374099868   0.0049450167  -0.0446095695
  1712.0   0.0000104063   0.0002997757   0.0000804065   1.0374104063   0.0023443757  -0.0298385935
  1713.0   0.0000106081   0.0002615033   0.0000726796   1.0374106081   0.0007734833  -0.0149223204
  1714.0   0.0000106659   0.0002474113   0.0000701186   1.0374106659   0.0002474114   0.0000682538
  1715.0   0.0000106081   0.0002615047   0.0000726748   1.0374106081   0.0007725247   0.0150636748
  1716.0   0.0000104063   0.0002997782   0.0000803967   1.0374104063   0.0023424782   0.0299953967
  1717.0   0.0000099868   0.0003543206   0.0000934155   1.0374099868   0.0049421206   0.0447934155
  1718.0   0.0000092589   0.0004185332   0.0001119197   1.0374092589   0.0085531332   0.0593879197
  1719.0   0.0000081756   0.0004881651   0.0001361123   1.0374081756   0.0131551651   0.0737131123
  1720.0   0.0000068885   0.0005605468   0.0001661655   1.0374068885   0.0187235468   0.0877021655
  1721.0   0.0000061928   0.0006338553   0.0002021623   1.0374061928   0.0252308553   0.1012921623
  1722.0   0.0000077324   0.0007067030   0.0002440532   1.0374077324   0.0326477030   0.1144140532
  1723.0   0.0000120375   0.0007779534   0.0002916315   1.0374120375   0.0409359534   0.1270116315
  1724.0   0.0000185317   0.0008466686   0.0003445597   1.0374185317   0.0500586686   0.1390245597
  1725.0   0.0000269371   0.0009121128   0.0004024305   1.0374269371   0.0599731128   0.1504024305
  1726.0   0.0000266811   0.0008868111   0.0003916521   1.0224266811   0.0599568111  -0.1496083479
  1727.0   0.0000183514   0.0008230647   0.0003352639   1.0224183514   0.0500440647  -0.1383447361
  1728.0   0.0000119169   0.0007561401   0.0002836961   1.0224119169   0.0409221401  -0.1264363039
  1729.0   0.0000076533   0.0006867605   0.0002373490   1.0224076533   0.0326347605  -0.1139326510
  1730.0   0.0000061328   0.0006158462   0.0001965562   1.0224061328   0.0252198462  -0.1008934438
  1731.0   0.0000068252   0.0005445115   0.0001615166   1.0224068252   0.0187125115  -0.0873774834
  1732.0   0.0000081000   0.0004741094   0.0001322773   1.0224081000   0.0131451094  -0.0734477227
  1733.0   0.0000091713   0.0004064126   0.0001087502   1.0224091713   0.0085448126  -0.0591702498
  1734.0   0.0000098896   0.0003440105   0.0000907623   1.0224098896   0.0049347105  -0.0446122377
  1735.0   0.0000103026   0.0002910245   0.0000781084   1.0224103026   0.0023356245  -0.0298408916
  1736.0   0.0000105005   0.0002538520   0.0000706029   1.0224105005   0.0007658320  -0.0149243971
  1737.0   0.0000105573   0.0002401667   0.0000681150   1.0224105573   0.0002401668   0.0000662500
  1738.0   0.0000105005   0.0002538533   0.0000705983   1.0224105005   0.0007648733   0.0150615983
  1739.0   0.0000103026   0.0002910270   0.0000780989   1.0224103026   0.0023337270   0.0299930989
  1740.0   0.0000098896   0.0003440144   0.0000907478   1.0224098896   0.0049318144   0.0447907478
  1741.0   0.0000091713   0.0004064179   0.0001087305   1.0224091713   0.0085410179   0.0593847305
  1742.0   0.0000081000   0.0004741163   0.0001322522   1.0224081000   0.0131411163   0.0737092522
  1743.0   0.0000068252   0.0005445204   0.0001614862   1.0224068252   0.0187075204   0.0876974862
  1744.0   0.0000061328   0.0006158577   0.0001965205   1.0224061328   0.0252128577   0.1012865205
  1745.0   0.0000076533   0.0006867743   0.0002373084   1.0224076533   0.0326277743   0.1144073084
  1746.0   0.0000119169   0.0007561569   0.0002836507   1.0224119169   0.0409141569   0.1270036507
  1747.0   0.0000183514   0.0008230850   0.0003352137   1.0224183514   0.0500350850   0.1390152137
  1748.0   0.0000266811   0.0008868344   0.0003915977   1.0224266811   0.0599478344   0.1503915977
  1749.0   0.0000264190   0.0008617592   0.0003809158   1.0073264190   0.0599317592  -0.1496190842
  1750.0   0.0000181670   0.0007996926   0.0003260015   1.0073181670   0.0500206926  -0.1383539985
  1751.0   0.0000117934   0.0007345399   0.0002757859   1.0073117934   0.0409005399  -0.1264442141
  1752.0   0.0000075726   0.0006670103   0.0002306643   1.0073075726   0.0326150103  -0.1139393357
  1753.0   0.0000060713   0.0005980106   0.0001909632   1.0073060713   0.0252020106  -0.1008990368
  1754.0   0.0000067603   0.0005286305   0.0001568783   1.0073067603   0.0186966305  -0.0873821217
  1755.0   0.0000080227   0.0004601899   0.0001284504   1.0073080227   0.0131311899  -0.0734515496
  1756.0   0.0000090815   0.0003944111   0.0001055889   1.0073090815   0.0085328111  -0.0591734111
  1757.0   0.0000097902   0.0003338043   0.0000881172   1.0073097902   0.0049245043  -0.0446148828
  1758.0   0.0000101965   0.0002823619   0.0000758310   1.0073101965   0.0023269619  -0.0298431690
  1759.0   0.0000103907   0.0002462822   0.0000685442   1.0073103907   0.0007582622  -0.0149264558
  1760.0   0.0000104462   0.0002330012   0.0000661294   1.0073104462   0.0002330013   0.0000642642
  1761.0   0.0000103908   0.0002462834   0.0000685397   1.0073103908   0.0007573034   0.0150595397
  1762.0   0.0000101965   0.0002823643   0.0000758218   1.0073101965   0.0023250643   0.0299908218
  1763.0   0.0000097902   0.0003338082   0.0000881031   1.0073097902   0.0049216082   0.0447881031
  1764.0   0.0000090815   0.0003944163   0.0001055697   1.0073090815   0.0085290163   0.0593815697
  1765.0   0.0000080227   0.0004601967   0.0001284260   1.0073080227   0.0131271967   0.0737054260
  1766.0   0.0000067603   0.0005286392   0.0001568487   1.0073067603   0.0186916392   0.0876928487
  1767.0   0.0000060713   0.0005980219   0.0001909285   1.0073060713   0.0251950219   0.1012809285
  1768.0   0.0000075726   0.0006670240   0.0002306248   1.0073075726   0.0326080240   0.1144006248
  1769.0   0.0000117934   0.0007345562   0.0002757417   1.0073117934   0.0408925562   0.1269957417
  1770.0   0.0000181670   0.0007997127   0.0003259528   1.0073181670   0.0500117127   0.1390059528
  1771.0   0.0000264190   0.0008617828   0.0003808631   1.0073264190   0.0599227828   0.1503808631
  1772.0   0.0000261510   0.0008369382   0.0003702799   0.9923361510   0.0599069382  -0.1496297201
  1773.0   0.0000179783   0.0007765363   0.0003168249   0.9923279783   0.0499975363  -0.1383631751
  1774.0   0.0000116673   0.0007131380   0.0002679493   0.9923216673   0.0408791380  -0.1264520507
  1775.0   0.0000074900   0.0006474434   0.0002240409   0.9923174900   0.0325954434  -0.1139459591
  1776.0   0.0000060085   0.0005803409   0.0001854222   0.9923160085   0.0251843409  -0.1009045778
  1777.0   0.0000066939   0.0005128982   0.0001522822   0.9923166939   0.0186808982  -0.0873867178
  1778.0   0.0000079434   0.0004464025   0.0001246587   0.9923179434   0.0131174025  -0.0734553413
  1779.0   0.0000089896   0.0003825258   0.0001024559   0.9923189896   0.0085209258  -0.0591765441
  1780.0   0.0000096885   0.0003237001   0.0000854965   0.9923196885   0.0049144001  -0.0446175035
  1781.0   0.0000100882   0.0002737897   0.0000735739   0.9923200882   0.0023183897  -0.0298454261
  1782.0   0.0000102785   0.0002387951   0.0000665046   0.9923202785   0.0007507751  -0.0149284954
  1783.0   0.0000103328   0.0002259155   0.0000641615   0.9923203328   0.0002259157   0.0000622961
  1784.0   0.0000102785   0.0002387963   0.0000665003   0.9923202785   0.0007498163   0.0150575003
  1785.0   0.0000100882   0.0002737921   0.0000735650   0.9923200882   0.0023164921   0.0299885650
  1786.0   0.0000096885   0.0003237036   0.0000854828   0.9923196885   0.0049115036   0.0447854828
  1787.0   0.0000089896   0.0003825308   0.0001024373   0.9923189896   0.0085171308   0.0593784373
  1788.0   0.0000079434   0.0004464091   0.0001246350   0.9923179434   0.0131134091   0.0737016350
  1789.0   0.0000066939   0.0005129065   0.0001522536   0.9923166939   0.0186759065   0.0876882536
  1790.0   0.0000060085   0.0005803515   0.0001853885   0.9923160085   0.0251773515   0.1012753885
  1791.0   0.0000074900   0.0006474564   0.0002240026   0.9923174900   0.0325884564   0.1143940026
  1792.0   0.0000116673   0.0007131542   0.0002679064   0.9923216673   0.0408711542   0.1269879064
  1793.0   0.0000179783   0.0007765553   0.0003167777   0.9923279783   0.0499885553   0.1389967777
  1794.0   0.0000261510   0.0008369609   0.0003702285   0.9923361510   0.0598979609   0.1503702285
  1795.0   0.0000258768   0.0008123531   0.0003597453   0.9772958768   0.0598823531  -0.1496402547
  1796.0   0.0000177855   0.0007535996   0.0003077365   0.9772877855   0.0499745996  -0.1383722635
  1797.0   0.0000115383   0.0006919406   0.0002601874   0.9772815383   0.0408579406  -0.1264598126
  1798.0   0.0000074058   0.0006280632   0.0002174811   0.9772774058   0.0325760632  -0.1139525189
  1799.0   0.0000059443   0.0005628411   0.0001799336   0.9772759443   0.0251668411  -0.1009100664
  1800.0   0.0000066258   0.0004973186   0.0001477302   0.9772766258   0.0186653186  -0.0873912698
  1801.0   0.0000078622   0.0004327506   0.0001209025   0.9772778622   0.0131037506  -0.0734590975
  1802.0   0.0000088956   0.0003707599   0.0000993530   0.9772788956   0.0085091599  -0.0591796470
  1803.0   0.0000095846   0.0003137005   0.0000829001   0.9772795846   0.0049044005  -0.0446200999
  1804.0   0.0000099774   0.0002653102   0.0000713385   0.9772799774   0.0023099102  -0.0298476615
  1805.0   0.0000101640   0.0002313924   0.0000644839   0.9772801640   0.0007433724  -0.0149305161
  1806.0   0.0000102169   0.0002189113   0.0000622127   0.9772802169   0.0002189114   0.0000603471
  1807.0   0.0000101640   0.0002313936   0.0000644797   0.9772801640   0.0007424136   0.0150554797
  1808.0   0.0000099774   0.0002653125   0.0000713298   0.9772799774   0.0023080125   0.0299863298
  1809.0   0.0000095846   0.0003137040   0.0000828869   0.9772795846   0.0049015040   0.0447828869
  1810.0   0.0000088956   0.0003707647   0.0000993349   0.9772788956   0.0085053647   0.0593753349
  1811.0   0.0000078622   0.0004327570   0.0001208795   0.9772778622   0.0130997570   0.0736978795
  1812.0   0.0000066258   0.0004973267   0.0001477024   0.9772766258   0.0186603267   0.0876837024
  1813.0   0.0000059443   0.0005628515   0.0001799010   0.9772759443   0.0251598515   0.1012699010
  1814.0   0.0000074058   0.0006280760   0.0002174439   0.9772774058   0.0325690760   0.1143874439
  1815.0   0.0000115383   0.0006919564   0.0002601457   0.9772815383   0.0408499564   0.1269801457
  1816.0   0.0000177855   0.0007536180   0.0003076906   0.9772877855   0.0499656180   0.1389876906
  1817.0   0.0000258768   0.0008123750   0.0003596955   0.9772958768   0.0598733750   0.1503596955
  1818.0   0.0000255965   0.0007880081   0.0003493142   0.9622655965   0.0598580081  -0.1496506858
  1819.0   0.0000175884   0.0007308882   0.0002987370   0.9622575884   0.0499518882  -0.1383812630
  1820.0   0.0000114067   0.0006709513   0.0002525019   0.9622514067   0.0408369513  -0.1264674981
  1821.0   0.0000073197   0.0006088749   0.0002109853   0.9622473197   0.0325568749  -0.1139590147
  1822.0   0.0000058787   0.0005455149   0.0001744991   0.9622458787   0.0251495149  -0.1009155009
  1823.0   0.0000065562   0.0004818951   0.0001432223   0.9622465562   0.0186498951  -0.0873957777
  1824.0   0.0000077791   0.0004192375   0.0001171834   0.9622477791   0.0130902375  -0.0734628166
  1825.0   0.0000087994   0.0003591158   0.0000962799   0.9622487994   0.0084975158  -0.0591827201
  1826.0   0.0000094782   0.0003038076   0.0000803296   0.9622494782   0.0048945076  -0.0446226704
  1827.0   0.0000098644   0.0002569247   0.0000691244   0.9622498644   0.0023015247  -0.0298498756
  1828.0   0.0000100470   0.0002240755   0.0000624834   0.9622500470   0.0007360555  -0.0149325166
  1829.0   0.0000100988   0.0002119901   0.0000602824   0.9622500988   0.0002119902   0.0000584166
  1830.0   0.0000100470   0.0002240767   0.0000624792   0.9622500470   0.0007350967   0.0150534792
  1831.0   0.0000098644   0.0002569270   0.0000691161   0.9622498644   0.0022996270   0.0299841161
  1832.0   0.0000094782   0.0003038110   0.0000803167   0.9622494782   0.0048916110   0.0447803167
  1833.0   0.0000087994   0.0003591207   0.0000962624   0.9622487994   0.0084937207   0.0593722624
  1834.0   0.0000077791   0.0004192435   0.0001171612   0.9622477791   0.0130862435   0.0736941612
  1835.0   0.0000065562   0.0004819031   0.0001431952   0.9622465562   0.0186449031   0.0876791952
  1836.0   0.0000058787   0.0005455252   0.0001744674   0.9622458787   0.0251425252   0.1012644674
  1837.0   0.0000073197   0.0006088870   0.0002109491   0.9622473197   0.0325498870   0.1143809491
  1838.0   0.0000114067   0.0006709668   0.0002524614   0.9622514067   0.0408289668   0.1269724614
  1839.0   0.0000175884   0.0007309065   0.0002986925   0.9622575884   0.0499429065   0.1389786925
  1840.0   0.0000255965   0.0007880296   0.0003492658   0.9622655965   0.0598490296   0.1503492658
  1841.0   0.0000253100   0.0007639092   0.0003389876   0.9472253100   0.0598339092  -0.1496610124
  1842.0   0.0000173870   0.0007084064   0.0002898284   0.9472173870   0.0499294064  -0.1383901716
  1843.0   0.0000112722   0.0006501755   0.0002448935   0.9472112722   0.0408161755  -0.1264751065
  1844.0   0.0000072320   0.0005898816   0.0002045555   0.9472072320   0.0325378816  -0.1139654445
  1845.0   0.0000058117   0.0005283670   0.0001691191   0.9472058117   0.0251323670  -0.1009208809
  1846.0   0.0000064850   0.0004666315   0.0001387603   0.9472064850   0.0186346315  -0.0874002397
  1847.0   0.0000076941   0.0004058664   0.0001135015   0.9472076941   0.0130768664  -0.0734664985
  1848.0   0.0000087010   0.0003475969   0.0000932384   0.9472087010   0.0084859969  -0.0591857616
  1849.0   0.0000093697   0.0002940242   0.0000777845   0.9472093697   0.0048847242  -0.0446252155
  1850.0   0.0000097489   0.0002486356   0.0000669333   0.9472097489   0.0022932356  -0.0298520667
  1851.0   0.0000099277   0.0002168460   0.0000605026   0.9472099277   0.0007288260  -0.0149344974
  1852.0   0.0000099781   0.0002051531   0.0000583722   0.9472099781   0.0002051532   0.0000565062
  1853.0   0.0000099277   0.0002168471   0.0000604986   0.9472099277   0.0007278671   0.0150514986
  1854.0   0.0000097489   0.0002486378   0.0000669252   0.9472097489   0.0022913378   0.0299819252
  1855.0   0.0000093697   0.0002940276   0.0000777720   0.9472093697   0.0048818276   0.0447777720
  1856.0   0.0000087010   0.0003476014   0.0000932214   0.9472087010   0.0084822014   0.0593692214
  1857.0   0.0000076942   0.0004058723   0.0001134801   0.9472076942   0.0130728723   0.0736904801
  1858.0   0.0000064850   0.0004666392   0.0001387342   0.9472064850   0.0186296392   0.0876747342
  1859.0   0.0000058117   0.0005283767   0.0001690885   0.9472058117   0.0251253767   0.1012590885
  1860.0   0.0000072320   0.0005898937   0.0002045204   0.9472072320   0.0325308937   0.1143745204
  1861.0   0.0000112722   0.0006501901   0.0002448543   0.9472112722   0.0408081901   0.1269648543
  1862.0   0.0000173870   0.0007084237   0.0002897852   0.9472173870   0.0499204237   0.1389697852
  1863.0   0.0000253100   0.0007639298   0.0003389407   0.9472253100   0.0598249298   0.1503389407
  1864.0   0.0000250173   0.0007400610   0.0003287683   0.9321950173   0.0598100610  -0.1496712317
  1865.0   0.0000171813   0.0006861591   0.0002810116   0.9321871813   0.0499071591  -0.1383989884
  1866.0   0.0000111350   0.0006296170   0.0002373646   0.9321811350   0.0407956170  -0.1264826354
  1867.0   0.0000071424   0.0005710889   0.0001981921   0.9321771424   0.0325190889  -0.1139718079
  1868.0   0.0000057433   0.0005114009   0.0001637957   0.9321757433   0.0251154009  -0.1009262043
  1869.0   0.0000064121   0.0004515316   0.0001343445   0.9321764121   0.0186195316  -0.0874046555
  1870.0   0.0000076072   0.0003926407   0.0001098587   0.9321776072   0.0130636407  -0.0734701413
  1871.0   0.0000086005   0.0003362059   0.0000902282   0.9321786005   0.0084746059  -0.0591887718
  1872.0   0.0000092587   0.0002843525   0.0000752666   0.9321792587   0.0048750525  -0.0446277334
  1873.0   0.0000096311   0.0002404447   0.0000647646   0.9321796311   0.0022850447  -0.0298542354
  1874.0   0.0000098059   0.0002097054   0.0000585431   0.9321798059   0.0007216854  -0.0149364569
  1875.0   0.0000098551   0.0001984017   0.0000564815   0.9321798551   0.0001984018   0.0000546154
  1876.0   0.0000098059   0.0002097065   0.0000585393   0.9321798059   0.0007207265   0.0150495393
